1776724594.444880000,0x0010,7112,0.068239000,52,1,209998
1776724594.444903000,0x0010,47816,,1500,224478,1
1776724594.446639000,0x0010,7112,0.066919000,52,1,211446
1776724594.446659000,0x0010,47816,,1500,225926,1
1776724594.450005000,0x0010,7112,0.067339000,52,1,212894
1776724594.450028000,0x0010,47816,,1500,227374,1
1776724594.454453000,0x0010,7112,0.068463000,52,1,214342
1776724594.454476000,0x0010,47816,,1500,228822,1
1776724594.458643000,0x0010,7112,0.068158000,52,1,215790
1776724594.458664000,0x0010,47816,,1500,230270,1
1776724594.460405000,0x0010,7112,0.068391000,52,1,217238
1776724594.460437000,0x0010,47816,,1500,231718,1
1776724594.463776000,0x0010,7112,0.068563000,52,1,218686
1776724594.463797000,0x0010,47816,,1500,233166,1
1776724594.466975000,0x0010,7112,0.068994000,52,1,220134
1776724594.466994000,0x0010,47816,,1500,234614,1
1776724594.470091000,0x0010,7112,0.069126000,52,1,221582
1776724594.470115000,0x0018,47816,,1500,236062,1
1776724594.473406000,0x0010,7112,0.069451000,52,1,223030
1776724594.473431000,0x0010,47816,,1500,237510,1
1776724594.508450000,0x0010,7112,0.068021000,52,1,224478
1776724594.508546000,0x0010,47816,,1500,238958,1
1776724594.513427000,0x0010,7112,0.068524000,52,1,225926
1776724594.513450000,0x0010,47816,,1500,240406,1
1776724594.514629000,0x0010,7112,0.067970000,52,1,227374
1776724594.514966000,0x0010,47816,,1500,241854,1
1776724594.519791000,0x0010,7112,0.069763000,52,1,228822
1776724594.519814000,0x0010,47816,,1500,243302,1
1776724594.522911000,0x0010,7112,0.068435000,52,1,230270
1776724594.522935000,0x0010,47816,,1500,244750,1
1776724594.527751000,0x0010,7112,0.069087000,52,1,231718
1776724594.527772000,0x0010,47816,,1500,246198,1
1776724594.529095000,0x0010,7112,0.068658000,52,1,233166
1776724594.529289000,0x0010,47816,,1500,247646,1
1776724594.530958000,0x0010,7112,0.067161000,52,1,234614
1776724594.532273000,0x0010,47816,,1500,249094,1
1776724594.533736000,0x0010,7112,0.066742000,52,1,236062
1776724594.535255000,0x0010,47816,,1500,250542,1
1776724594.539664000,0x0010,7112,0.069549000,52,1,237510
1776724594.539685000,0x0010,47816,,1500,251990,1
1776724594.541826000,0x0010,7112,0.068395000,52,1,238958
1776724594.541849000,0x0010,47816,,1500,253438,1
1776724594.577573000,0x0010,7112,0.069027000,52,1,240406
1776724594.577667000,0x0010,47816,,1500,254886,1
1776724594.582337000,0x0010,7112,0.068887000,52,1,241854
1776724594.582388000,0x0010,47816,,1500,256334,1
1776724594.582408000,0x0010,7112,0.067442000,52,1,243302
1776724594.583892000,0x0010,47816,,1500,257782,1
1776724594.588397000,0x0010,7112,0.068583000,52,1,244750
1776724594.588421000,0x0010,47816,,1500,259230,1
1776724594.590533000,0x0010,7112,0.067598000,52,1,246198
1776724594.590555000,0x0010,47816,,1500,260678,1
1776724594.594581000,0x0010,7112,0.066809000,52,1,247646
1776724594.594610000,0x0010,47816,,1500,262126,1
1776724594.597561000,0x0010,7112,0.068272000,52,1,249094
1776724594.597581000,0x0010,47816,,1500,263574,1
1776724594.601041000,0x0010,7112,0.068768000,52,1,250542
1776724594.601063000,0x0010,47816,,1500,265022,1
1776724594.602738000,0x0010,7112,0.067483000,52,1,251990
1776724594.602758000,0x0010,47816,,1500,266470,1
1776724594.607364000,0x0010,7112,0.067679000,52,1,253438
1776724594.607385000,0x0010,47816,,1500,267918,1
1776724594.612062000,0x0010,7112,0.070213000,52,1,254886
1776724594.612084000,0x0010,47816,,1500,269366,1
1776724594.645918000,0x0010,7112,0.068251000,52,1,256334
1776724594.646008000,0x0010,47816,,1500,270814,1
1776724594.651729000,0x0010,7112,0.069341000,52,1,257782
1776724594.651750000,0x0010,47816,,1500,272262,1
1776724594.652225000,0x0010,7112,0.068333000,52,1,259230
1776724594.653275000,0x0010,47816,,1500,273710,1
1776724594.656544000,0x0010,7112,0.068123000,52,1,260678
1776724594.656567000,0x0010,47816,,1500,275158,1
1776724594.661157000,0x0010,7112,0.070602000,52,1,262126
